datetime,open,high,low,close,volume,average,barCount,symbol,interval
2024-09-09 13:30:00+00:00,153.64,154.08,153.29,153.73,377880.0,153.633,922,GOOG,1m
2024-09-09 13:31:00+00:00,153.77,154.1,153.73,153.98,110031.0,153.975,588,GOOG,1m
2024-09-09 13:32:00+00:00,153.97,154.37,153.97,154.3,83221.0,154.256,395,GOOG,1m
2024-09-09 13:33:00+00:00,154.3,154.41,154.23,154.31,76340.0,154.31,463,GOOG,1m
2024-09-09 13:34:00+00:00,154.31,154.55,154.19,154.46,66313.0,154.404,362,GOOG,1m
2024-09-09 13:35:00+00:00,154.46,154.64,154.43,154.58,67187.0,154.516,387,GOOG,1m
2024-09-09 13:36:00+00:00,154.59,154.59,154.34,154.35,66935.0,154.423,393,GOOG,1m
2024-09-09 13:37:00+00:00,154.36,154.52,154.29,154.32,58207.0,154.415,354,GOOG,1m
2024-09-09 13:38:00+00:00,154.32,154.39,154.24,154.28,43894.0,154.291,323,GOOG,1m
2024-09-09 13:39:00+00:00,154.27,154.37,154.24,154.26,57456.0,154.292,366,GOOG,1m
2024-09-09 13:40:00+00:00,154.26,154.27,154.02,154.13,55786.0,154.169,374,GOOG,1m
2024-09-09 13:41:00+00:00,154.14,154.24,154.07,154.16,54293.0,154.169,374,GOOG,1m
2024-09-09 13:42:00+00:00,154.17,154.31,154.13,154.13,48710.0,154.209,345,GOOG,1m
2024-09-09 13:43:00+00:00,154.14,154.31,154.11,154.19,42342.0,154.199,311,GOOG,1m
2024-09-09 13:44:00+00:00,154.19,154.25,154.11,154.11,42222.0,154.178,287,GOOG,1m
2024-09-09 13:45:00+00:00,154.1,154.1,153.91,153.92,59853.0,154.008,412,GOOG,1m
2024-09-09 13:46:00+00:00,153.91,154.0,153.88,153.92,43614.0,153.939,248,GOOG,1m
2024-09-09 13:47:00+00:00,153.94,154.18,153.93,154.16,39542.0,154.053,277,GOOG,1m
2024-09-09 13:48:00+00:00,154.15,154.33,154.13,154.2,42923.0,154.217,251,GOOG,1m
2024-09-09 13:49:00+00:00,154.21,154.21,154.09,154.11,37444.0,154.148,216,GOOG,1m
2024-09-09 13:50:00+00:00,154.12,154.3,154.12,154.27,49408.0,154.242,296,GOOG,1m
2024-09-09 13:51:00+00:00,154.27,154.4,154.21,154.4,53895.0,154.281,397,GOOG,1m
2024-09-09 13:52:00+00:00,154.39,154.6,154.39,154.55,73830.0,154.507,424,GOOG,1m
2024-09-09 13:53:00+00:00,154.55,154.57,154.46,154.47,52443.0,154.504,411,GOOG,1m
2024-09-09 13:54:00+00:00,154.47,154.52,154.19,154.25,78752.0,154.286,353,GOOG,1m
2024-09-09 13:55:00+00:00,154.24,154.26,154.07,154.11,40031.0,154.151,321,GOOG,1m
2024-09-09 13:56:00+00:00,154.1,154.1,153.93,153.94,35427.0,153.992,292,GOOG,1m
2024-09-09 13:57:00+00:00,153.94,153.94,153.76,153.78,63833.0,153.846,438,GOOG,1m
2024-09-09 13:58:00+00:00,153.77,154.07,153.77,154.05,56139.0,153.907,359,GOOG,1m
2024-09-09 13:59:00+00:00,154.05,154.11,153.82,153.82,31170.0,153.996,218,GOOG,1m
2024-09-09 14:00:00+00:00,153.83,153.84,153.38,153.4,54781.0,153.526,390,GOOG,1m
2024-09-09 14:01:00+00:00,153.41,153.63,153.37,153.54,61501.0,153.524,371,GOOG,1m
2024-09-09 14:02:00+00:00,153.54,153.66,153.53,153.6,32937.0,153.592,256,GOOG,1m
2024-09-09 14:03:00+00:00,153.6,153.81,153.52,153.74,30432.0,153.683,195,GOOG,1m
2024-09-09 14:04:00+00:00,153.72,153.73,153.26,153.27,37501.0,153.487,256,GOOG,1m
2024-09-09 14:05:00+00:00,153.26,153.34,153.11,153.11,31298.0,153.198,227,GOOG,1m
2024-09-09 14:06:00+00:00,153.08,153.16,152.96,152.96,49108.0,153.046,303,GOOG,1m
2024-09-09 14:07:00+00:00,152.95,152.95,152.7,152.78,63355.0,152.758,473,GOOG,1m
2024-09-09 14:08:00+00:00,152.78,152.9,152.75,152.82,31835.0,152.833,232,GOOG,1m
2024-09-09 14:09:00+00:00,152.82,152.84,152.73,152.75,55692.0,152.769,311,GOOG,1m
2024-09-09 14:10:00+00:00,152.76,153.08,152.74,153.06,56892.0,152.955,409,GOOG,1m
2024-09-09 14:11:00+00:00,153.08,153.24,153.04,153.2,37321.0,153.143,275,GOOG,1m
2024-09-09 14:12:00+00:00,153.21,153.21,152.89,152.93,45810.0,153.033,342,GOOG,1m
2024-09-09 14:13:00+00:00,152.93,152.93,152.78,152.78,48025.0,152.841,343,GOOG,1m
2024-09-09 14:14:00+00:00,152.79,152.89,152.77,152.79,35261.0,152.815,267,GOOG,1m
2024-09-09 14:15:00+00:00,152.78,152.86,152.74,152.79,49412.0,152.803,380,GOOG,1m
2024-09-09 14:16:00+00:00,152.8,152.8,152.59,152.64,45600.0,152.667,364,GOOG,1m
2024-09-09 14:17:00+00:00,152.64,152.75,152.53,152.53,34771.0,152.648,268,GOOG,1m
2024-09-09 14:18:00+00:00,152.53,152.68,152.18,152.21,49113.0,152.483,339,GOOG,1m
2024-09-09 14:19:00+00:00,152.22,152.32,152.08,152.25,60044.0,152.227,433,GOOG,1m
2024-09-09 14:20:00+00:00,152.26,152.26,152.11,152.21,47913.0,152.186,306,GOOG,1m
2024-09-09 14:21:00+00:00,152.2,152.21,151.91,152.05,52791.0,152.043,321,GOOG,1m
2024-09-09 14:22:00+00:00,152.04,152.14,151.99,152.06,53990.0,152.062,415,GOOG,1m
2024-09-09 14:23:00+00:00,152.06,152.06,151.88,151.96,42624.0,151.947,256,GOOG,1m
2024-09-09 14:24:00+00:00,151.96,151.97,151.78,151.84,51104.0,151.872,343,GOOG,1m
2024-09-09 14:25:00+00:00,151.83,151.84,151.63,151.69,46030.0,151.738,344,GOOG,1m
2024-09-09 14:26:00+00:00,151.7,151.76,151.62,151.69,45584.0,151.682,314,GOOG,1m
2024-09-09 14:27:00+00:00,151.69,151.71,151.57,151.61,54151.0,151.639,406,GOOG,1m
2024-09-09 14:28:00+00:00,151.6,151.79,151.59,151.7,97540.0,151.689,479,GOOG,1m
2024-09-09 14:29:00+00:00,151.69,151.77,151.63,151.67,37685.0,151.691,244,GOOG,1m
2024-09-09 14:30:00+00:00,151.67,151.67,151.32,151.35,68881.0,151.474,492,GOOG,1m
2024-09-09 14:31:00+00:00,151.35,151.42,151.3,151.36,39502.0,151.362,303,GOOG,1m
2024-09-09 14:32:00+00:00,151.36,151.43,151.29,151.33,46051.0,151.348,320,GOOG,1m
2024-09-09 14:33:00+00:00,151.33,151.38,150.74,150.93,114792.0,151.065,814,GOOG,1m
2024-09-09 14:34:00+00:00,150.93,151.13,150.87,151.06,57331.0,151.014,370,GOOG,1m
2024-09-09 14:35:00+00:00,151.06,151.22,151.02,151.16,48580.0,151.151,344,GOOG,1m
2024-09-09 14:36:00+00:00,151.14,151.15,150.87,150.89,37887.0,151.019,290,GOOG,1m
2024-09-09 14:37:00+00:00,150.89,150.92,150.72,150.75,54352.0,150.804,405,GOOG,1m
2024-09-09 14:38:00+00:00,150.76,150.8,150.56,150.66,80223.0,150.657,604,GOOG,1m
2024-09-09 14:39:00+00:00,150.67,150.84,150.65,150.71,54440.0,150.738,285,GOOG,1m
2024-09-09 14:40:00+00:00,150.7,150.9,150.62,150.87,42678.0,150.757,328,GOOG,1m
2024-09-09 14:41:00+00:00,150.86,150.87,150.67,150.76,46772.0,150.79,268,GOOG,1m
2024-09-09 14:42:00+00:00,150.77,150.82,150.52,150.56,60563.0,150.658,400,GOOG,1m
2024-09-09 14:43:00+00:00,150.56,150.67,150.49,150.66,59547.0,150.549,372,GOOG,1m
2024-09-09 14:44:00+00:00,150.68,150.74,150.57,150.6,42373.0,150.659,286,GOOG,1m
2024-09-09 14:45:00+00:00,150.59,150.64,150.52,150.62,38732.0,150.583,285,GOOG,1m
2024-09-09 14:46:00+00:00,150.63,150.75,150.44,150.49,61176.0,150.594,367,GOOG,1m
2024-09-09 14:47:00+00:00,150.5,150.55,150.41,150.42,38970.0,150.468,299,GOOG,1m
2024-09-09 14:48:00+00:00,150.43,150.47,150.24,150.46,55552.0,150.331,388,GOOG,1m
2024-09-09 14:49:00+00:00,150.47,150.55,150.38,150.52,30163.0,150.47,193,GOOG,1m
2024-09-09 14:50:00+00:00,150.51,150.54,150.39,150.47,35793.0,150.455,226,GOOG,1m
2024-09-09 14:51:00+00:00,150.48,150.62,150.43,150.57,32797.0,150.538,227,GOOG,1m
2024-09-09 14:52:00+00:00,150.6,150.6,150.37,150.44,38316.0,150.46,214,GOOG,1m
2024-09-09 14:53:00+00:00,150.43,150.53,150.43,150.53,35982.0,150.478,199,GOOG,1m
2024-09-09 14:54:00+00:00,150.52,150.66,150.46,150.65,32544.0,150.557,186,GOOG,1m
2024-09-09 14:55:00+00:00,150.65,150.7,150.61,150.67,30984.0,150.658,245,GOOG,1m
2024-09-09 14:56:00+00:00,150.66,150.66,150.53,150.53,27578.0,150.59,193,GOOG,1m
2024-09-09 14:57:00+00:00,150.53,150.59,150.49,150.55,22285.0,150.543,176,GOOG,1m
2024-09-09 14:58:00+00:00,150.55,150.56,150.29,150.3,38944.0,150.392,245,GOOG,1m
2024-09-09 14:59:00+00:00,150.3,150.33,150.16,150.16,38870.0,150.241,204,GOOG,1m
2024-09-09 15:00:00+00:00,150.16,150.37,150.12,150.31,47459.0,150.264,283,GOOG,1m
2024-09-09 15:01:00+00:00,150.3,150.31,150.15,150.18,39773.0,150.207,256,GOOG,1m
2024-09-09 15:02:00+00:00,150.17,150.22,150.11,150.16,36592.0,150.156,237,GOOG,1m
2024-09-09 15:03:00+00:00,150.17,150.19,150.03,150.07,65423.0,150.12,406,GOOG,1m
2024-09-09 15:04:00+00:00,150.06,150.08,149.91,149.97,95914.0,149.994,406,GOOG,1m
2024-09-09 15:05:00+00:00,149.99,150.0,149.62,149.66,142097.0,149.807,732,GOOG,1m
2024-09-09 15:06:00+00:00,149.66,150.07,149.56,150.06,130349.0,149.794,679,GOOG,1m
2024-09-09 15:07:00+00:00,150.07,150.13,149.95,150.1,114589.0,150.056,451,GOOG,1m
2024-09-09 15:08:00+00:00,150.09,150.1,149.81,149.81,60689.0,149.979,421,GOOG,1m
2024-09-09 15:09:00+00:00,149.81,149.93,149.78,149.8,49537.0,149.85,352,GOOG,1m
2024-09-09 15:10:00+00:00,149.81,149.87,149.69,149.87,56106.0,149.761,329,GOOG,1m
2024-09-09 15:11:00+00:00,149.86,149.88,149.55,149.67,90308.0,149.69,471,GOOG,1m
2024-09-09 15:12:00+00:00,149.67,149.75,149.44,149.57,97180.0,149.602,357,GOOG,1m
2024-09-09 15:13:00+00:00,149.57,149.63,149.38,149.42,54515.0,149.485,285,GOOG,1m
2024-09-09 15:14:00+00:00,149.42,149.51,149.37,149.49,46779.0,149.456,259,GOOG,1m
2024-09-09 15:15:00+00:00,149.47,149.58,149.46,149.5,64134.0,149.505,390,GOOG,1m
2024-09-09 15:16:00+00:00,149.5,149.57,149.37,149.43,51949.0,149.467,300,GOOG,1m
2024-09-09 15:17:00+00:00,149.45,149.45,149.27,149.29,44010.0,149.344,257,GOOG,1m
2024-09-09 15:18:00+00:00,149.28,149.41,149.21,149.41,54394.0,149.29,277,GOOG,1m
2024-09-09 15:19:00+00:00,149.31,149.49,149.31,149.33,57261.0,149.371,281,GOOG,1m
2024-09-09 15:20:00+00:00,149.33,149.34,149.16,149.25,44210.0,149.256,265,GOOG,1m
2024-09-09 15:21:00+00:00,149.25,149.27,149.14,149.24,55284.0,149.207,329,GOOG,1m
2024-09-09 15:22:00+00:00,149.24,149.26,149.12,149.19,38269.0,149.189,278,GOOG,1m
2024-09-09 15:23:00+00:00,149.18,149.32,149.15,149.24,58390.0,149.217,369,GOOG,1m
2024-09-09 15:24:00+00:00,149.24,149.3,149.13,149.22,49042.0,149.227,283,GOOG,1m
2024-09-09 15:25:00+00:00,149.22,149.3,149.17,149.17,34027.0,149.236,223,GOOG,1m
2024-09-09 15:26:00+00:00,149.18,149.43,149.18,149.42,51760.0,149.296,275,GOOG,1m
2024-09-09 15:27:00+00:00,149.42,149.45,149.34,149.36,55271.0,149.403,320,GOOG,1m
2024-09-09 15:28:00+00:00,149.35,149.37,149.25,149.35,62898.0,149.315,319,GOOG,1m
2024-09-09 15:29:00+00:00,149.34,149.47,149.3,149.43,38602.0,149.39,239,GOOG,1m
2024-09-09 15:30:00+00:00,149.42,149.47,149.28,149.46,32520.0,149.371,217,GOOG,1m
2024-09-09 15:31:00+00:00,149.45,149.6,149.45,149.56,50544.0,149.519,260,GOOG,1m
2024-09-09 15:32:00+00:00,149.56,149.62,149.47,149.53,32584.0,149.54,204,GOOG,1m
2024-09-09 15:33:00+00:00,149.51,149.75,149.47,149.71,44689.0,149.621,329,GOOG,1m
2024-09-09 15:34:00+00:00,149.71,149.81,149.66,149.78,38789.0,149.727,187,GOOG,1m
2024-09-09 15:35:00+00:00,149.79,149.99,149.79,149.94,23824.0,149.912,138,GOOG,1m
2024-09-09 15:36:00+00:00,149.95,149.97,149.85,149.87,32354.0,149.916,211,GOOG,1m
2024-09-09 15:37:00+00:00,149.87,149.9,149.54,149.57,47158.0,149.73,204,GOOG,1m
2024-09-09 15:38:00+00:00,149.56,149.56,149.32,149.49,42288.0,149.462,268,GOOG,1m
2024-09-09 15:39:00+00:00,149.49,149.7,149.49,149.7,33261.0,149.591,166,GOOG,1m
2024-09-09 15:40:00+00:00,149.69,149.86,149.66,149.86,25306.0,149.762,163,GOOG,1m
2024-09-09 15:41:00+00:00,149.86,150.03,149.86,150.02,31079.0,149.953,160,GOOG,1m
2024-09-09 15:42:00+00:00,150.02,150.09,149.96,150.03,40096.0,150.007,203,GOOG,1m
2024-09-09 15:43:00+00:00,150.02,150.04,149.95,150.0,24732.0,149.998,133,GOOG,1m
2024-09-09 15:44:00+00:00,150.0,150.07,149.95,150.06,20164.0,149.999,119,GOOG,1m
2024-09-09 15:45:00+00:00,150.07,150.1,150.02,150.07,17333.0,150.067,104,GOOG,1m
2024-09-09 15:46:00+00:00,150.07,150.16,150.06,150.07,22080.0,150.112,156,GOOG,1m
2024-09-09 15:47:00+00:00,150.08,150.17,150.07,150.16,17987.0,150.129,133,GOOG,1m
2024-09-09 15:48:00+00:00,150.17,150.18,150.05,150.05,26146.0,150.145,175,GOOG,1m
2024-09-09 15:49:00+00:00,150.05,150.25,150.05,150.22,27726.0,150.133,159,GOOG,1m
2024-09-09 15:50:00+00:00,150.22,150.23,150.04,150.06,20046.0,150.138,160,GOOG,1m
2024-09-09 15:51:00+00:00,150.06,150.09,149.99,150.01,31037.0,150.014,197,GOOG,1m
2024-09-09 15:52:00+00:00,150.02,150.02,149.86,149.92,23439.0,149.927,166,GOOG,1m
2024-09-09 15:53:00+00:00,149.92,149.95,149.88,149.92,20027.0,149.912,161,GOOG,1m
2024-09-09 15:54:00+00:00,149.92,149.95,149.88,149.88,16992.0,149.918,135,GOOG,1m
2024-09-09 15:55:00+00:00,149.88,149.95,149.85,149.93,25312.0,149.911,181,GOOG,1m
2024-09-09 15:56:00+00:00,149.93,150.1,149.93,150.07,37885.0,150.011,170,GOOG,1m
2024-09-09 15:57:00+00:00,150.06,150.14,150.04,150.09,38229.0,150.106,159,GOOG,1m
2024-09-09 15:58:00+00:00,150.09,150.28,150.07,150.23,31888.0,150.181,152,GOOG,1m
2024-09-09 15:59:00+00:00,150.26,150.4,150.21,150.4,32103.0,150.27,163,GOOG,1m
2024-09-09 16:00:00+00:00,150.39,150.48,150.28,150.32,37700.0,150.4,226,GOOG,1m
2024-09-09 16:01:00+00:00,150.32,150.47,150.31,150.43,14148.0,150.381,110,GOOG,1m
2024-09-09 16:02:00+00:00,150.42,150.53,150.37,150.38,29729.0,150.459,191,GOOG,1m
2024-09-09 16:03:00+00:00,150.38,150.46,150.3,150.36,21889.0,150.367,147,GOOG,1m
2024-09-09 16:04:00+00:00,150.34,150.4,150.32,150.33,23853.0,150.356,138,GOOG,1m
2024-09-09 16:05:00+00:00,150.34,150.39,150.16,150.2,49987.0,150.284,302,GOOG,1m
2024-09-09 16:06:00+00:00,150.2,150.21,150.09,150.14,23368.0,150.148,166,GOOG,1m
2024-09-09 16:07:00+00:00,150.14,150.16,149.97,149.97,25581.0,150.067,199,GOOG,1m
2024-09-09 16:08:00+00:00,149.98,150.17,149.95,150.13,35282.0,150.057,178,GOOG,1m
2024-09-09 16:09:00+00:00,150.12,150.14,150.01,150.02,14650.0,150.074,109,GOOG,1m
2024-09-09 16:10:00+00:00,150.03,150.06,149.98,149.99,24684.0,150.027,180,GOOG,1m
2024-09-09 16:11:00+00:00,149.99,150.03,149.93,149.94,16058.0,149.978,115,GOOG,1m
2024-09-09 16:12:00+00:00,149.94,149.94,149.78,149.8,30195.0,149.865,175,GOOG,1m
2024-09-09 16:13:00+00:00,149.8,149.81,149.72,149.76,26674.0,149.769,163,GOOG,1m
2024-09-09 16:14:00+00:00,149.78,149.96,149.77,149.84,28214.0,149.889,173,GOOG,1m
2024-09-09 16:15:00+00:00,149.82,149.82,149.7,149.79,22225.0,149.747,169,GOOG,1m
2024-09-09 16:16:00+00:00,149.8,149.85,149.72,149.8,18727.0,149.785,146,GOOG,1m
2024-09-09 16:17:00+00:00,149.8,150.08,149.75,150.07,43907.0,149.968,186,GOOG,1m
2024-09-09 16:18:00+00:00,150.06,150.17,150.06,150.14,33327.0,150.114,209,GOOG,1m
2024-09-09 16:19:00+00:00,150.15,150.24,150.15,150.18,18306.0,150.195,122,GOOG,1m
2024-09-09 16:20:00+00:00,150.18,150.21,150.11,150.18,16182.0,150.163,109,GOOG,1m
2024-09-09 16:21:00+00:00,150.17,150.29,150.12,150.28,25086.0,150.199,163,GOOG,1m
2024-09-09 16:22:00+00:00,150.28,150.3,150.22,150.24,20601.0,150.265,140,GOOG,1m
2024-09-09 16:23:00+00:00,150.23,150.25,150.19,150.22,26598.0,150.217,180,GOOG,1m
2024-09-09 16:24:00+00:00,150.22,150.26,150.16,150.21,21679.0,150.204,176,GOOG,1m
2024-09-09 16:25:00+00:00,150.21,150.26,150.19,150.25,19324.0,150.222,169,GOOG,1m
2024-09-09 16:26:00+00:00,150.25,150.36,150.23,150.36,34440.0,150.314,176,GOOG,1m
2024-09-09 16:27:00+00:00,150.37,150.43,150.35,150.43,27897.0,150.376,152,GOOG,1m
2024-09-09 16:28:00+00:00,150.43,150.51,150.4,150.49,28370.0,150.457,183,GOOG,1m
